exp4_4_1,Number of Total Clusters
Area of Cluster1069,58.5
Area of Cluster1070,59.5
Area of Cluster1071,60.5
Area of Cluster1072,60.5
Area of Cluster1073,61.0
Area of Cluster1074,61.0
Area of Cluster1075,61.0
Area of Cluster1076,62.0
Area of Cluster1077,62.5
Area of Cluster1078,63.0
Area of Cluster1079,63.0
Area of Cluster1080,63.5
Area of Cluster1081,63.5
Area of Cluster1082,64.0
Area of Cluster1083,64.0
Area of Cluster1084,64.0
Area of Cluster1085,64.5
Area of Cluster1086,64.5
Area of Cluster1087,64.5
Area of Cluster1088,65.0
Area of Cluster1089,65.5
Area of Cluster1090,65.5
Area of Cluster1091,65.5
Area of Cluster1092,66.0
Area of Cluster1093,66.0
Area of Cluster1094,67.0
Area of Cluster1095,67.0
Area of Cluster1096,67.0
Area of Cluster1097,68.5
Area of Cluster1098,68.5
Area of Cluster1099,68.5
Area of Cluster1100,69.5
Area of Cluster1101,69.5
Area of Cluster1102,69.5
Area of Cluster1103,70.0
Area of Cluster1104,70.0
Area of Cluster1105,70.0
Area of Cluster1106,70.5
Area of Cluster1107,70.5
Area of Cluster1108,71.0
Area of Cluster1109,71.5
Area of Cluster1110,71.5
Area of Cluster1111,71.5
Area of Cluster1112,72.0
Area of Cluster1113,73.5
Area of Cluster1114,74.5
Area of Cluster1115,74.5
Area of Cluster1116,75.5
Area of Cluster1117,75.5
Area of Cluster1118,76.0
Area of Cluster1119,76.0
Area of Cluster1120,76.5
Area of Cluster1121,76.5
Area of Cluster1122,77.5
Area of Cluster1123,78.0
Area of Cluster1124,78.0
Area of Cluster1125,79.0
Area of Cluster1126,79.0
Area of Cluster1127,79.5
Area of Cluster1128,80.0
Area of Cluster1129,80.0
Area of Cluster1130,80.0
Area of Cluster1131,81.0
Area of Cluster1132,81.0
Area of Cluster1133,81.5
Area of Cluster1134,81.5
Area of Cluster1135,81.5
Area of Cluster1136,81.5
Area of Cluster1137,82.5
Area of Cluster1138,84.5
Area of Cluster1139,84.5
Area of Cluster1140,85.5
Area of Cluster1141,86.0
Area of Cluster1142,87.5
Area of Cluster1143,87.5
Area of Cluster1144,87.5
Area of Cluster1145,88.0
Area of Cluster1146,88.0
Area of Cluster1147,88.0
Area of Cluster1148,89.0
Area of Cluster1149,89.0
Area of Cluster1150,89.5
Area of Cluster1151,90.0
Area of Cluster1152,90.0
Area of Cluster1153,90.5
Area of Cluster1154,92.5
Area of Cluster1155,93.5
Area of Cluster1156,94.0
Area of Cluster1157,94.0
Area of Cluster1158,95.0
Area of Cluster1159,95.0
Area of Cluster1160,95.0
Area of Cluster1161,97.5
Area of Cluster1162,97.5
Area of Cluster1163,98.5
Area of Cluster1164,99.0
Area of Cluster1165,100.0
Area of Cluster1166,101.0
Area of Cluster1167,103.0
Area of Cluster1168,103.5
Area of Cluster1169,103.5
Area of Cluster1170,104.5
Area of Cluster1171,105.5
Area of Cluster1172,106.5
Area of Cluster1173,107.0
Area of Cluster1174,108.0
Area of Cluster1175,108.5
Area of Cluster1176,108.5
Area of Cluster1177,109.0
Area of Cluster1178,109.0
Area of Cluster1179,109.0
Area of Cluster1180,109.5
Area of Cluster1181,111.5
Area of Cluster1182,111.5
Area of Cluster1183,112.0
Area of Cluster1184,112.0
Area of Cluster1185,112.0
Area of Cluster1186,112.5
Area of Cluster1187,113.0
Area of Cluster1188,113.0
Area of Cluster1189,113.5
Area of Cluster1190,113.5
Area of Cluster1191,117.5
Area of Cluster1192,118.0
Area of Cluster1193,118.5
Area of Cluster1194,120.5
Area of Cluster1195,121.5
Area of Cluster1196,122.5
Area of Cluster1197,122.5
Area of Cluster1198,122.5
Area of Cluster1199,122.5
Area of Cluster1200,123.5
Area of Cluster1201,123.5
Area of Cluster1202,124.0
Area of Cluster1203,124.5
Area of Cluster1204,125.0
Area of Cluster1205,125.0
Area of Cluster1206,126.0
Area of Cluster1207,126.5
Area of Cluster1208,127.0
Area of Cluster1209,129.5
Area of Cluster1210,130.5
Area of Cluster1211,131.5
Area of Cluster1212,133.0
Area of Cluster1213,133.0
Area of Cluster1214,133.5
Area of Cluster1215,136.0
Area of Cluster1216,136.0
Area of Cluster1217,138.0
Area of Cluster1218,138.0
Area of Cluster1219,139.5
Area of Cluster1220,139.5
Area of Cluster1221,140.0
Area of Cluster1222,140.0
Area of Cluster1223,140.0
Area of Cluster1224,141.0
Area of Cluster1225,141.5
Area of Cluster1226,142.0
Area of Cluster1227,143.0
Area of Cluster1228,143.5
Area of Cluster1229,144.0
Area of Cluster1230,145.0
Area of Cluster1231,149.5
Area of Cluster1232,150.5
Area of Cluster1233,154.5
Area of Cluster1234,155.5
Area of Cluster1235,156.5
Area of Cluster1236,156.5
Area of Cluster1237,161.5
Area of Cluster1238,165.0
Area of Cluster1239,165.0
Area of Cluster1240,167.5
Area of Cluster1241,169.5
Area of Cluster1242,170.0
Area of Cluster1243,171.0
Area of Cluster1244,179.0
Area of Cluster1245,182.0
Area of Cluster1246,184.0
Area of Cluster1247,185.0
Area of Cluster1248,185.5
Area of Cluster1249,186.0
Area of Cluster1250,190.5
Area of Cluster1251,191.5
Area of Cluster1252,195.5
Area of Cluster1253,197.0
Area of Cluster1254,198.0
Area of Cluster1255,200.0
Area of Cluster1256,201.5
Area of Cluster1257,202.0
Area of Cluster1258,205.0
Area of Cluster1259,206.0
Area of Cluster1260,206.5
Area of Cluster1261,207.0
Area of Cluster1262,207.0
Area of Cluster1263,207.5
Area of Cluster1264,207.5
Area of Cluster1265,208.0
Area of Cluster1266,209.0
Area of Cluster1267,214.0
Area of Cluster1268,219.0
Area of Cluster1269,227.5
Area of Cluster1270,229.0
Area of Cluster1271,233.0
Area of Cluster1272,237.5
Area of Cluster1273,239.5
Area of Cluster1274,239.5
Area of Cluster1275,246.0
Area of Cluster1276,247.0
Area of Cluster1277,248.0
Area of Cluster1278,251.5
Area of Cluster1279,261.0
Area of Cluster1280,264.0
Area of Cluster1281,266.5
Area of Cluster1282,271.5
Area of Cluster1283,283.0
Area of Cluster1284,296.0
Area of Cluster1285,297.0
Area of Cluster1286,297.5
Area of Cluster1287,301.0
Area of Cluster1288,307.5
Area of Cluster1289,316.0
Area of Cluster1290,325.5
Area of Cluster1291,353.5
Area of Cluster1292,354.5
Area of Cluster1293,365.5
Area of Cluster1294,371.5
Area of Cluster1295,401.0
Area of Cluster1296,410.0
Area of Cluster1297,416.0
Area of Cluster1298,434.5
Area of Cluster1299,503.5
Area of Cluster1300,528.0
Area of Cluster1301,542.5
Area of Cluster1302,546.0
Area of Cluster1303,548.5
Area of Cluster1304,732.5
Area of Cluster1305,767.0
Area of Cluster1306,993.0
Area of Cluster1307,1157.0
Area of Cluster1308,1494.5
