exp4_4_2,Number of Total Clusters
Area of Cluster1069,223.0
Area of Cluster1070,228.0
Area of Cluster1071,229.5
Area of Cluster1072,231.0
Area of Cluster1073,233.5
Area of Cluster1074,233.5
Area of Cluster1075,241.5
Area of Cluster1076,246.0
Area of Cluster1077,247.0
Area of Cluster1078,251.0
Area of Cluster1079,257.5
Area of Cluster1080,282.5
Area of Cluster1081,291.0
Area of Cluster1082,293.5
Area of Cluster1083,296.5
Area of Cluster1084,297.0
Area of Cluster1085,301.5
Area of Cluster1086,305.5
Area of Cluster1087,316.0
Area of Cluster1088,325.0
Area of Cluster1089,332.5
Area of Cluster1090,340.0
Area of Cluster1091,346.0
Area of Cluster1092,352.0
Area of Cluster1093,362.5
Area of Cluster1094,378.0
Area of Cluster1095,398.5
Area of Cluster1096,410.0
Area of Cluster1097,422.0
Area of Cluster1098,428.0
Area of Cluster1099,436.0
Area of Cluster1100,436.0
Area of Cluster1101,545.5
Area of Cluster1102,555.5
Area of Cluster1103,624.5
Area of Cluster1104,627.5
Area of Cluster1105,717.0
Area of Cluster1106,809.5
Area of Cluster1107,910.0
Area of Cluster1108,950.0
Area of Cluster1109,1064.0
