exp3_3_2,Number of Total Clusters
Area of Cluster1069,44.0
Area of Cluster1070,44.5
Area of Cluster1071,44.5
Area of Cluster1072,45.0
Area of Cluster1073,45.0
Area of Cluster1074,45.0
Area of Cluster1075,45.0
Area of Cluster1076,45.0
Area of Cluster1077,45.0
Area of Cluster1078,45.0
Area of Cluster1079,45.5
Area of Cluster1080,45.5
Area of Cluster1081,45.5
Area of Cluster1082,45.5
Area of Cluster1083,45.5
Area of Cluster1084,46.0
Area of Cluster1085,46.0
Area of Cluster1086,46.0
Area of Cluster1087,46.0
Area of Cluster1088,46.5
Area of Cluster1089,47.0
Area of Cluster1090,47.0
Area of Cluster1091,47.0
Area of Cluster1092,47.0
Area of Cluster1093,47.0
Area of Cluster1094,47.0
Area of Cluster1095,47.0
Area of Cluster1096,47.0
Area of Cluster1097,47.5
Area of Cluster1098,47.5
Area of Cluster1099,47.5
Area of Cluster1100,47.5
Area of Cluster1101,48.0
Area of Cluster1102,48.0
Area of Cluster1103,48.0
Area of Cluster1104,48.0
Area of Cluster1105,48.5
Area of Cluster1106,48.5
Area of Cluster1107,49.0
Area of Cluster1108,49.0
Area of Cluster1109,49.5
Area of Cluster1110,49.5
Area of Cluster1111,49.5
Area of Cluster1112,49.5
Area of Cluster1113,49.5
Area of Cluster1114,49.5
Area of Cluster1115,50.0
Area of Cluster1116,50.0
Area of Cluster1117,50.0
Area of Cluster1118,50.0
Area of Cluster1119,50.5
Area of Cluster1120,50.5
Area of Cluster1121,50.5
Area of Cluster1122,50.5
Area of Cluster1123,50.5
Area of Cluster1124,50.5
Area of Cluster1125,51.0
Area of Cluster1126,51.5
Area of Cluster1127,51.5
Area of Cluster1128,51.5
Area of Cluster1129,52.0
Area of Cluster1130,52.5
Area of Cluster1131,52.5
Area of Cluster1132,52.5
Area of Cluster1133,53.0
Area of Cluster1134,53.0
Area of Cluster1135,53.0
Area of Cluster1136,53.0
Area of Cluster1137,53.5
Area of Cluster1138,54.0
Area of Cluster1139,54.0
Area of Cluster1140,54.0
Area of Cluster1141,54.0
Area of Cluster1142,54.5
Area of Cluster1143,54.5
Area of Cluster1144,54.5
Area of Cluster1145,54.5
Area of Cluster1146,55.5
Area of Cluster1147,55.5
Area of Cluster1148,55.5
Area of Cluster1149,56.0
Area of Cluster1150,56.0
Area of Cluster1151,56.0
Area of Cluster1152,56.5
Area of Cluster1153,57.5
Area of Cluster1154,58.0
Area of Cluster1155,58.5
Area of Cluster1156,58.5
Area of Cluster1157,58.5
Area of Cluster1158,59.0
Area of Cluster1159,59.0
Area of Cluster1160,59.5
Area of Cluster1161,59.5
Area of Cluster1162,59.5
Area of Cluster1163,60.0
Area of Cluster1164,60.5
Area of Cluster1165,61.5
Area of Cluster1166,62.0
Area of Cluster1167,62.5
Area of Cluster1168,62.5
Area of Cluster1169,63.5
Area of Cluster1170,63.5
Area of Cluster1171,64.0
Area of Cluster1172,64.0
Area of Cluster1173,64.5
Area of Cluster1174,64.5
Area of Cluster1175,64.5
Area of Cluster1176,64.5
Area of Cluster1177,65.0
Area of Cluster1178,65.5
Area of Cluster1179,65.5
Area of Cluster1180,65.5
Area of Cluster1181,66.0
Area of Cluster1182,67.0
Area of Cluster1183,67.5
Area of Cluster1184,67.5
Area of Cluster1185,68.0
Area of Cluster1186,70.0
Area of Cluster1187,70.0
Area of Cluster1188,70.0
Area of Cluster1189,70.0
Area of Cluster1190,70.5
Area of Cluster1191,71.5
Area of Cluster1192,71.5
Area of Cluster1193,71.5
Area of Cluster1194,72.0
Area of Cluster1195,72.5
Area of Cluster1196,73.0
Area of Cluster1197,73.5
Area of Cluster1198,74.0
Area of Cluster1199,74.5
Area of Cluster1200,74.5
Area of Cluster1201,74.5
Area of Cluster1202,74.5
Area of Cluster1203,75.0
Area of Cluster1204,75.0
Area of Cluster1205,75.0
Area of Cluster1206,75.5
Area of Cluster1207,75.5
Area of Cluster1208,77.0
Area of Cluster1209,77.0
Area of Cluster1210,78.0
Area of Cluster1211,78.5
Area of Cluster1212,78.5
Area of Cluster1213,78.5
Area of Cluster1214,79.0
Area of Cluster1215,79.0
Area of Cluster1216,80.0
Area of Cluster1217,80.0
Area of Cluster1218,80.5
Area of Cluster1219,80.5
Area of Cluster1220,81.5
Area of Cluster1221,81.5
Area of Cluster1222,82.0
Area of Cluster1223,82.0
Area of Cluster1224,82.0
Area of Cluster1225,83.5
Area of Cluster1226,83.5
Area of Cluster1227,83.5
Area of Cluster1228,85.0
Area of Cluster1229,85.0
Area of Cluster1230,85.0
Area of Cluster1231,85.5
Area of Cluster1232,86.0
Area of Cluster1233,86.5
Area of Cluster1234,87.0
Area of Cluster1235,87.0
Area of Cluster1236,87.0
Area of Cluster1237,88.0
Area of Cluster1238,88.0
Area of Cluster1239,88.5
Area of Cluster1240,88.5
Area of Cluster1241,88.5
Area of Cluster1242,89.5
Area of Cluster1243,89.5
Area of Cluster1244,90.0
Area of Cluster1245,90.5
Area of Cluster1246,91.5
Area of Cluster1247,93.0
Area of Cluster1248,94.0
Area of Cluster1249,94.0
Area of Cluster1250,95.0
Area of Cluster1251,95.0
Area of Cluster1252,96.0
Area of Cluster1253,96.0
Area of Cluster1254,96.0
Area of Cluster1255,96.5
Area of Cluster1256,96.5
Area of Cluster1257,97.0
Area of Cluster1258,97.0
Area of Cluster1259,99.5
Area of Cluster1260,99.5
Area of Cluster1261,100.0
Area of Cluster1262,100.0
Area of Cluster1263,100.5
Area of Cluster1264,101.0
Area of Cluster1265,101.5
Area of Cluster1266,101.5
Area of Cluster1267,101.5
Area of Cluster1268,102.0
Area of Cluster1269,102.5
Area of Cluster1270,103.0
Area of Cluster1271,103.0
Area of Cluster1272,103.0
Area of Cluster1273,104.0
Area of Cluster1274,104.5
Area of Cluster1275,105.0
Area of Cluster1276,105.5
Area of Cluster1277,105.5
Area of Cluster1278,105.5
Area of Cluster1279,107.0
Area of Cluster1280,107.0
Area of Cluster1281,107.5
Area of Cluster1282,109.5
Area of Cluster1283,110.5
Area of Cluster1284,110.5
Area of Cluster1285,111.0
Area of Cluster1286,111.5
Area of Cluster1287,111.5
Area of Cluster1288,113.5
Area of Cluster1289,114.0
Area of Cluster1290,115.0
Area of Cluster1291,115.0
Area of Cluster1292,117.5
Area of Cluster1293,118.0
Area of Cluster1294,119.0
Area of Cluster1295,120.0
Area of Cluster1296,120.0
Area of Cluster1297,121.0
Area of Cluster1298,123.5
Area of Cluster1299,127.0
Area of Cluster1300,129.5
Area of Cluster1301,130.5
Area of Cluster1302,132.0
Area of Cluster1303,132.5
Area of Cluster1304,133.0
Area of Cluster1305,133.0
Area of Cluster1306,135.0
Area of Cluster1307,136.5
Area of Cluster1308,137.5
Area of Cluster1309,137.5
Area of Cluster1310,138.0
Area of Cluster1311,139.0
Area of Cluster1312,139.5
Area of Cluster1313,140.0
Area of Cluster1314,143.5
Area of Cluster1315,146.0
Area of Cluster1316,148.0
Area of Cluster1317,149.0
Area of Cluster1318,150.0
Area of Cluster1319,151.0
Area of Cluster1320,152.5
Area of Cluster1321,153.5
Area of Cluster1322,154.5
Area of Cluster1323,155.5
Area of Cluster1324,155.5
Area of Cluster1325,157.5
Area of Cluster1326,159.5
Area of Cluster1327,159.5
Area of Cluster1328,163.5
Area of Cluster1329,165.0
Area of Cluster1330,168.5
Area of Cluster1331,170.5
Area of Cluster1332,172.5
Area of Cluster1333,174.0
Area of Cluster1334,176.5
Area of Cluster1335,180.0
Area of Cluster1336,183.0
Area of Cluster1337,184.5
Area of Cluster1338,189.0
Area of Cluster1339,194.0
Area of Cluster1340,194.0
Area of Cluster1341,194.0
Area of Cluster1342,196.0
Area of Cluster1343,196.0
Area of Cluster1344,201.5
Area of Cluster1345,206.5
Area of Cluster1346,208.5
Area of Cluster1347,213.0
Area of Cluster1348,213.5
Area of Cluster1349,214.0
Area of Cluster1350,217.5
Area of Cluster1351,219.5
Area of Cluster1352,224.0
Area of Cluster1353,225.5
Area of Cluster1354,247.0
Area of Cluster1355,254.5
Area of Cluster1356,260.0
Area of Cluster1357,263.0
Area of Cluster1358,267.0
Area of Cluster1359,274.5
Area of Cluster1360,277.0
Area of Cluster1361,279.5
Area of Cluster1362,297.5
Area of Cluster1363,307.0
Area of Cluster1364,321.0
Area of Cluster1365,360.5
Area of Cluster1366,361.5
Area of Cluster1367,363.5
Area of Cluster1368,379.0
Area of Cluster1369,397.0
Area of Cluster1370,425.5
Area of Cluster1371,444.0
Area of Cluster1372,556.0
Area of Cluster1373,737.0
Area of Cluster1374,971.0
