exp3_3_1,Number of Total Clusters
Area of Cluster1069,76.0
Area of Cluster1070,77.0
Area of Cluster1071,77.5
Area of Cluster1072,77.5
Area of Cluster1073,78.0
Area of Cluster1074,78.5
Area of Cluster1075,79.0
Area of Cluster1076,79.0
Area of Cluster1077,79.5
Area of Cluster1078,79.5
Area of Cluster1079,79.5
Area of Cluster1080,79.5
Area of Cluster1081,80.0
Area of Cluster1082,80.0
Area of Cluster1083,80.5
Area of Cluster1084,81.5
Area of Cluster1085,81.5
Area of Cluster1086,81.5
Area of Cluster1087,82.0
Area of Cluster1088,82.0
Area of Cluster1089,82.0
Area of Cluster1090,83.5
Area of Cluster1091,83.5
Area of Cluster1092,83.5
Area of Cluster1093,84.0
Area of Cluster1094,84.0
Area of Cluster1095,85.0
Area of Cluster1096,85.0
Area of Cluster1097,87.5
Area of Cluster1098,87.5
Area of Cluster1099,88.0
Area of Cluster1100,88.0
Area of Cluster1101,88.5
Area of Cluster1102,88.5
Area of Cluster1103,89.5
Area of Cluster1104,90.0
Area of Cluster1105,90.0
Area of Cluster1106,90.5
Area of Cluster1107,91.0
Area of Cluster1108,93.0
Area of Cluster1109,93.5
Area of Cluster1110,94.0
Area of Cluster1111,95.0
Area of Cluster1112,96.5
Area of Cluster1113,97.5
Area of Cluster1114,98.5
Area of Cluster1115,99.5
Area of Cluster1116,99.5
Area of Cluster1117,102.5
Area of Cluster1118,102.5
Area of Cluster1119,104.5
Area of Cluster1120,104.5
Area of Cluster1121,105.0
Area of Cluster1122,105.5
Area of Cluster1123,105.5
Area of Cluster1124,106.5
Area of Cluster1125,107.5
Area of Cluster1126,108.0
Area of Cluster1127,108.5
Area of Cluster1128,108.5
Area of Cluster1129,109.5
Area of Cluster1130,109.5
Area of Cluster1131,109.5
Area of Cluster1132,109.5
Area of Cluster1133,109.5
Area of Cluster1134,110.5
Area of Cluster1135,110.5
Area of Cluster1136,111.0
Area of Cluster1137,111.0
Area of Cluster1138,111.5
Area of Cluster1139,112.5
Area of Cluster1140,112.5
Area of Cluster1141,113.0
Area of Cluster1142,113.5
Area of Cluster1143,115.0
Area of Cluster1144,115.5
Area of Cluster1145,117.0
Area of Cluster1146,118.0
Area of Cluster1147,118.0
Area of Cluster1148,118.0
Area of Cluster1149,119.5
Area of Cluster1150,119.5
Area of Cluster1151,120.0
Area of Cluster1152,121.5
Area of Cluster1153,121.5
Area of Cluster1154,122.0
Area of Cluster1155,123.0
Area of Cluster1156,123.0
Area of Cluster1157,123.5
Area of Cluster1158,123.5
Area of Cluster1159,123.5
Area of Cluster1160,124.0
Area of Cluster1161,124.0
Area of Cluster1162,127.0
Area of Cluster1163,127.5
Area of Cluster1164,128.5
Area of Cluster1165,129.0
Area of Cluster1166,130.0
Area of Cluster1167,130.0
Area of Cluster1168,132.5
Area of Cluster1169,133.0
Area of Cluster1170,134.0
Area of Cluster1171,135.5
Area of Cluster1172,137.5
Area of Cluster1173,140.5
Area of Cluster1174,141.5
Area of Cluster1175,143.0
Area of Cluster1176,144.5
Area of Cluster1177,144.5
Area of Cluster1178,146.0
Area of Cluster1179,146.5
Area of Cluster1180,147.0
Area of Cluster1181,148.0
Area of Cluster1182,148.0
Area of Cluster1183,148.5
Area of Cluster1184,148.5
Area of Cluster1185,149.0
Area of Cluster1186,149.5
Area of Cluster1187,150.5
Area of Cluster1188,152.5
Area of Cluster1189,154.0
Area of Cluster1190,155.5
Area of Cluster1191,158.5
Area of Cluster1192,160.0
Area of Cluster1193,160.0
Area of Cluster1194,160.0
Area of Cluster1195,161.0
Area of Cluster1196,161.5
Area of Cluster1197,165.5
Area of Cluster1198,167.0
Area of Cluster1199,167.5
Area of Cluster1200,169.5
Area of Cluster1201,172.0
Area of Cluster1202,174.0
Area of Cluster1203,174.0
Area of Cluster1204,175.0
Area of Cluster1205,178.5
Area of Cluster1206,178.5
Area of Cluster1207,180.5
Area of Cluster1208,182.5
Area of Cluster1209,184.0
Area of Cluster1210,184.5
Area of Cluster1211,185.0
Area of Cluster1212,187.0
Area of Cluster1213,190.0
Area of Cluster1214,192.0
Area of Cluster1215,192.0
Area of Cluster1216,192.5
Area of Cluster1217,194.5
Area of Cluster1218,206.5
Area of Cluster1219,208.0
Area of Cluster1220,211.5
Area of Cluster1221,215.5
Area of Cluster1222,217.0
Area of Cluster1223,218.0
Area of Cluster1224,218.5
Area of Cluster1225,222.0
Area of Cluster1226,222.5
Area of Cluster1227,223.5
Area of Cluster1228,227.5
Area of Cluster1229,230.0
Area of Cluster1230,235.0
Area of Cluster1231,238.0
Area of Cluster1232,239.0
Area of Cluster1233,242.0
Area of Cluster1234,247.0
Area of Cluster1235,251.5
Area of Cluster1236,265.0
Area of Cluster1237,266.5
Area of Cluster1238,280.0
Area of Cluster1239,281.5
Area of Cluster1240,282.5
Area of Cluster1241,282.5
Area of Cluster1242,286.5
Area of Cluster1243,292.5
Area of Cluster1244,295.5
Area of Cluster1245,310.5
Area of Cluster1246,327.0
Area of Cluster1247,391.0
Area of Cluster1248,404.5
Area of Cluster1249,445.5
Area of Cluster1250,507.5
Area of Cluster1251,516.5
Area of Cluster1252,527.0
Area of Cluster1253,532.0
Area of Cluster1254,538.5
Area of Cluster1255,576.0
Area of Cluster1256,577.5
Area of Cluster1257,578.5
Area of Cluster1258,593.0
Area of Cluster1259,791.5
Area of Cluster1260,879.0
Area of Cluster1261,3711.5
