exp1_1_1,Number of Total Clusters
Area of Cluster1069,72.0
Area of Cluster1070,72.5
Area of Cluster1071,73.5
Area of Cluster1072,74.0
Area of Cluster1073,74.5
Area of Cluster1074,75.0
Area of Cluster1075,75.5
Area of Cluster1076,76.5
Area of Cluster1077,77.0
Area of Cluster1078,77.0
Area of Cluster1079,78.5
Area of Cluster1080,78.5
Area of Cluster1081,79.0
Area of Cluster1082,80.0
Area of Cluster1083,80.0
Area of Cluster1084,80.5
Area of Cluster1085,81.0
Area of Cluster1086,81.5
Area of Cluster1087,82.0
Area of Cluster1088,82.0
Area of Cluster1089,82.5
Area of Cluster1090,82.5
Area of Cluster1091,84.0
Area of Cluster1092,85.0
Area of Cluster1093,85.5
Area of Cluster1094,86.0
Area of Cluster1095,87.5
Area of Cluster1096,88.0
Area of Cluster1097,88.5
Area of Cluster1098,89.0
Area of Cluster1099,89.5
Area of Cluster1100,90.5
Area of Cluster1101,92.0
Area of Cluster1102,92.0
Area of Cluster1103,92.5
Area of Cluster1104,92.5
Area of Cluster1105,93.5
Area of Cluster1106,94.0
Area of Cluster1107,94.5
Area of Cluster1108,95.0
Area of Cluster1109,95.0
Area of Cluster1110,95.0
Area of Cluster1111,95.5
Area of Cluster1112,96.0
Area of Cluster1113,97.5
Area of Cluster1114,98.5
Area of Cluster1115,98.5
Area of Cluster1116,100.5
Area of Cluster1117,100.5
Area of Cluster1118,101.0
Area of Cluster1119,102.5
Area of Cluster1120,103.0
Area of Cluster1121,103.5
Area of Cluster1122,107.0
Area of Cluster1123,107.0
Area of Cluster1124,107.5
Area of Cluster1125,108.0
Area of Cluster1126,108.5
Area of Cluster1127,108.5
Area of Cluster1128,109.0
Area of Cluster1129,109.0
Area of Cluster1130,111.0
Area of Cluster1131,112.0
Area of Cluster1132,112.0
Area of Cluster1133,112.5
Area of Cluster1134,115.0
Area of Cluster1135,117.0
Area of Cluster1136,118.5
Area of Cluster1137,118.5
Area of Cluster1138,120.0
Area of Cluster1139,121.5
Area of Cluster1140,122.0
Area of Cluster1141,123.0
Area of Cluster1142,124.0
Area of Cluster1143,126.5
Area of Cluster1144,128.0
Area of Cluster1145,129.5
Area of Cluster1146,130.5
Area of Cluster1147,130.5
Area of Cluster1148,131.5
Area of Cluster1149,132.5
Area of Cluster1150,135.5
Area of Cluster1151,136.5
Area of Cluster1152,138.5
Area of Cluster1153,139.5
Area of Cluster1154,141.0
Area of Cluster1155,142.0
Area of Cluster1156,142.5
Area of Cluster1157,143.0
Area of Cluster1158,143.5
Area of Cluster1159,143.5
Area of Cluster1160,148.0
Area of Cluster1161,150.0
Area of Cluster1162,151.0
Area of Cluster1163,153.0
Area of Cluster1164,153.0
Area of Cluster1165,153.5
Area of Cluster1166,155.0
Area of Cluster1167,159.0
Area of Cluster1168,161.0
Area of Cluster1169,163.5
Area of Cluster1170,165.5
Area of Cluster1171,166.5
Area of Cluster1172,167.0
Area of Cluster1173,168.5
Area of Cluster1174,170.0
Area of Cluster1175,170.5
Area of Cluster1176,175.5
Area of Cluster1177,177.5
Area of Cluster1178,183.0
Area of Cluster1179,188.5
Area of Cluster1180,188.5
Area of Cluster1181,191.0
Area of Cluster1182,191.0
Area of Cluster1183,199.0
Area of Cluster1184,199.0
Area of Cluster1185,202.0
Area of Cluster1186,203.5
Area of Cluster1187,204.5
Area of Cluster1188,206.5
Area of Cluster1189,206.5
Area of Cluster1190,212.0
Area of Cluster1191,216.5
Area of Cluster1192,227.5
Area of Cluster1193,229.5
Area of Cluster1194,230.0
Area of Cluster1195,242.5
Area of Cluster1196,259.0
Area of Cluster1197,259.5
Area of Cluster1198,277.5
Area of Cluster1199,278.5
Area of Cluster1200,289.0
Area of Cluster1201,291.0
Area of Cluster1202,301.0
Area of Cluster1203,308.0
Area of Cluster1204,328.0
Area of Cluster1205,382.0
Area of Cluster1206,419.5
Area of Cluster1207,518.5
Area of Cluster1208,519.5
Area of Cluster1209,537.0
Area of Cluster1210,604.5
Area of Cluster1211,607.0
Area of Cluster1212,768.0
Area of Cluster1213,843.5
Area of Cluster1214,3267.5
