exp1_1_2,Number of Total Clusters
Area of Cluster1069,75.0
Area of Cluster1070,76.5
Area of Cluster1071,78.0
Area of Cluster1072,78.0
Area of Cluster1073,78.5
Area of Cluster1074,78.5
Area of Cluster1075,78.5
Area of Cluster1076,79.0
Area of Cluster1077,79.5
Area of Cluster1078,79.5
Area of Cluster1079,80.0
Area of Cluster1080,80.0
Area of Cluster1081,80.5
Area of Cluster1082,80.5
Area of Cluster1083,80.5
Area of Cluster1084,81.0
Area of Cluster1085,82.0
Area of Cluster1086,83.0
Area of Cluster1087,84.0
Area of Cluster1088,84.0
Area of Cluster1089,84.5
Area of Cluster1090,85.0
Area of Cluster1091,85.0
Area of Cluster1092,85.5
Area of Cluster1093,86.0
Area of Cluster1094,86.0
Area of Cluster1095,87.0
Area of Cluster1096,88.0
Area of Cluster1097,89.0
Area of Cluster1098,89.5
Area of Cluster1099,90.5
Area of Cluster1100,90.5
Area of Cluster1101,91.0
Area of Cluster1102,91.5
Area of Cluster1103,91.5
Area of Cluster1104,91.5
Area of Cluster1105,92.5
Area of Cluster1106,93.0
Area of Cluster1107,93.5
Area of Cluster1108,94.0
Area of Cluster1109,94.5
Area of Cluster1110,94.5
Area of Cluster1111,95.0
Area of Cluster1112,98.0
Area of Cluster1113,98.0
Area of Cluster1114,98.5
Area of Cluster1115,99.0
Area of Cluster1116,99.0
Area of Cluster1117,100.0
Area of Cluster1118,100.0
Area of Cluster1119,102.0
Area of Cluster1120,103.0
Area of Cluster1121,103.5
Area of Cluster1122,104.5
Area of Cluster1123,104.5
Area of Cluster1124,104.5
Area of Cluster1125,106.0
Area of Cluster1126,107.0
Area of Cluster1127,109.0
Area of Cluster1128,109.5
Area of Cluster1129,109.5
Area of Cluster1130,110.0
Area of Cluster1131,110.0
Area of Cluster1132,111.5
Area of Cluster1133,112.0
Area of Cluster1134,113.0
Area of Cluster1135,113.5
Area of Cluster1136,114.0
Area of Cluster1137,115.0
Area of Cluster1138,117.0
Area of Cluster1139,117.5
Area of Cluster1140,118.0
Area of Cluster1141,119.0
Area of Cluster1142,120.0
Area of Cluster1143,120.0
Area of Cluster1144,120.0
Area of Cluster1145,121.0
Area of Cluster1146,121.5
Area of Cluster1147,122.0
Area of Cluster1148,123.5
Area of Cluster1149,123.5
Area of Cluster1150,123.5
Area of Cluster1151,124.0
Area of Cluster1152,125.5
Area of Cluster1153,126.5
Area of Cluster1154,128.5
Area of Cluster1155,129.5
Area of Cluster1156,129.5
Area of Cluster1157,130.0
Area of Cluster1158,130.0
Area of Cluster1159,135.0
Area of Cluster1160,135.5
Area of Cluster1161,136.0
Area of Cluster1162,137.5
Area of Cluster1163,138.0
Area of Cluster1164,142.0
Area of Cluster1165,143.5
Area of Cluster1166,147.0
Area of Cluster1167,147.5
Area of Cluster1168,148.0
Area of Cluster1169,150.0
Area of Cluster1170,151.0
Area of Cluster1171,151.5
Area of Cluster1172,152.5
Area of Cluster1173,161.5
Area of Cluster1174,162.5
Area of Cluster1175,162.5
Area of Cluster1176,164.5
Area of Cluster1177,165.0
Area of Cluster1178,165.0
Area of Cluster1179,168.0
Area of Cluster1180,168.0
Area of Cluster1181,168.0
Area of Cluster1182,177.5
Area of Cluster1183,183.0
Area of Cluster1184,187.5
Area of Cluster1185,189.0
Area of Cluster1186,193.5
Area of Cluster1187,202.5
Area of Cluster1188,207.5
Area of Cluster1189,209.0
Area of Cluster1190,212.0
Area of Cluster1191,216.0
Area of Cluster1192,217.5
Area of Cluster1193,220.0
Area of Cluster1194,225.5
Area of Cluster1195,226.5
Area of Cluster1196,234.0
Area of Cluster1197,242.5
Area of Cluster1198,244.5
Area of Cluster1199,269.5
Area of Cluster1200,276.0
Area of Cluster1201,296.0
Area of Cluster1202,307.0
Area of Cluster1203,309.0
Area of Cluster1204,315.0
Area of Cluster1205,349.0
Area of Cluster1206,442.0
Area of Cluster1207,463.5
Area of Cluster1208,508.0
Area of Cluster1209,1514.0
