exp5_5_2,Number of Total Clusters
Area of Cluster1069,212.0
Area of Cluster1070,216.0
Area of Cluster1071,221.0
Area of Cluster1072,224.5
Area of Cluster1073,228.0
Area of Cluster1074,230.0
Area of Cluster1075,236.0
Area of Cluster1076,236.5
Area of Cluster1077,239.0
Area of Cluster1078,247.5
Area of Cluster1079,250.0
Area of Cluster1080,257.5
Area of Cluster1081,261.0
Area of Cluster1082,266.0
Area of Cluster1083,268.5
Area of Cluster1084,284.0
Area of Cluster1085,287.0
Area of Cluster1086,288.0
Area of Cluster1087,309.5
Area of Cluster1088,313.5
Area of Cluster1089,345.5
Area of Cluster1090,405.5
Area of Cluster1091,458.0
Area of Cluster1092,521.5
Area of Cluster1093,534.0
Area of Cluster1094,557.0
Area of Cluster1095,733.5
Area of Cluster1096,797.5
Area of Cluster1097,1246.5
Area of Cluster1098,1365.5
