exp7_7_1,Number of Total Clusters
Area of Cluster1069,208.5
Area of Cluster1070,210.5
Area of Cluster1071,212.5
Area of Cluster1072,223.5
Area of Cluster1073,229.0
Area of Cluster1074,229.0
Area of Cluster1075,234.5
Area of Cluster1076,235.5
Area of Cluster1077,237.5
Area of Cluster1078,239.5
Area of Cluster1079,243.5
Area of Cluster1080,245.0
Area of Cluster1081,247.0
Area of Cluster1082,248.0
Area of Cluster1083,252.0
Area of Cluster1084,254.0
Area of Cluster1085,263.0
Area of Cluster1086,263.5
Area of Cluster1087,263.5
Area of Cluster1088,280.5
Area of Cluster1089,281.0
Area of Cluster1090,281.0
Area of Cluster1091,284.0
Area of Cluster1092,288.0
Area of Cluster1093,290.5
Area of Cluster1094,300.0
Area of Cluster1095,316.0
Area of Cluster1096,316.0
Area of Cluster1097,319.0
Area of Cluster1098,351.0
Area of Cluster1099,356.5
Area of Cluster1100,360.5
Area of Cluster1101,366.5
Area of Cluster1102,381.0
Area of Cluster1103,407.5
Area of Cluster1104,488.5
Area of Cluster1105,558.0
Area of Cluster1106,674.5
Area of Cluster1107,716.0
Area of Cluster1108,734.5
Area of Cluster1109,1816.0
