exp13_13_2,Number of Total Clusters
Area of Cluster1069,93.5
Area of Cluster1070,94.0
Area of Cluster1071,94.0
Area of Cluster1072,94.5
Area of Cluster1073,95.0
Area of Cluster1074,95.5
Area of Cluster1075,95.5
Area of Cluster1076,96.5
Area of Cluster1077,97.0
Area of Cluster1078,98.5
Area of Cluster1079,100.0
Area of Cluster1080,100.5
Area of Cluster1081,101.0
Area of Cluster1082,102.5
Area of Cluster1083,104.0
Area of Cluster1084,105.5
Area of Cluster1085,107.0
Area of Cluster1086,107.0
Area of Cluster1087,107.5
Area of Cluster1088,108.0
Area of Cluster1089,108.5
Area of Cluster1090,108.5
Area of Cluster1091,108.5
Area of Cluster1092,109.0
Area of Cluster1093,109.5
Area of Cluster1094,110.5
Area of Cluster1095,111.0
Area of Cluster1096,111.0
Area of Cluster1097,112.0
Area of Cluster1098,112.0
Area of Cluster1099,113.5
Area of Cluster1100,114.0
Area of Cluster1101,114.0
Area of Cluster1102,114.5
Area of Cluster1103,114.5
Area of Cluster1104,115.0
Area of Cluster1105,116.0
Area of Cluster1106,117.0
Area of Cluster1107,117.0
Area of Cluster1108,118.0
Area of Cluster1109,118.5
Area of Cluster1110,119.0
Area of Cluster1111,119.0
Area of Cluster1112,119.5
Area of Cluster1113,121.0
Area of Cluster1114,121.0
Area of Cluster1115,121.5
Area of Cluster1116,122.0
Area of Cluster1117,122.0
Area of Cluster1118,122.0
Area of Cluster1119,123.0
Area of Cluster1120,127.5
Area of Cluster1121,129.5
Area of Cluster1122,130.0
Area of Cluster1123,130.0
Area of Cluster1124,135.0
Area of Cluster1125,136.0
Area of Cluster1126,138.5
Area of Cluster1127,139.5
Area of Cluster1128,143.5
Area of Cluster1129,145.0
Area of Cluster1130,147.0
Area of Cluster1131,148.0
Area of Cluster1132,151.0
Area of Cluster1133,151.0
Area of Cluster1134,151.5
Area of Cluster1135,154.0
Area of Cluster1136,158.5
Area of Cluster1137,159.0
Area of Cluster1138,163.5
Area of Cluster1139,181.0
Area of Cluster1140,185.5
Area of Cluster1141,186.0
Area of Cluster1142,189.0
Area of Cluster1143,190.0
Area of Cluster1144,198.5
Area of Cluster1145,203.5
Area of Cluster1146,204.0
Area of Cluster1147,206.0
Area of Cluster1148,212.5
Area of Cluster1149,213.0
Area of Cluster1150,221.0
Area of Cluster1151,221.0
Area of Cluster1152,222.5
Area of Cluster1153,224.0
Area of Cluster1154,227.5
Area of Cluster1155,230.5
Area of Cluster1156,230.5
Area of Cluster1157,231.5
Area of Cluster1158,235.5
Area of Cluster1159,239.5
Area of Cluster1160,245.5
Area of Cluster1161,251.0
Area of Cluster1162,256.0
Area of Cluster1163,262.0
Area of Cluster1164,265.0
Area of Cluster1165,265.0
Area of Cluster1166,274.5
Area of Cluster1167,283.5
Area of Cluster1168,288.0
Area of Cluster1169,290.0
Area of Cluster1170,291.0
Area of Cluster1171,297.5
Area of Cluster1172,297.5
Area of Cluster1173,298.5
Area of Cluster1174,299.0
Area of Cluster1175,309.0
Area of Cluster1176,311.5
Area of Cluster1177,314.0
Area of Cluster1178,314.5
Area of Cluster1179,317.0
Area of Cluster1180,322.5
Area of Cluster1181,323.0
Area of Cluster1182,332.5
Area of Cluster1183,334.0
Area of Cluster1184,340.5
Area of Cluster1185,348.0
Area of Cluster1186,356.0
Area of Cluster1187,365.0
Area of Cluster1188,368.5
Area of Cluster1189,379.0
Area of Cluster1190,380.0
Area of Cluster1191,382.0
Area of Cluster1192,407.0
Area of Cluster1193,418.5
Area of Cluster1194,433.0
Area of Cluster1195,436.5
Area of Cluster1196,462.5
Area of Cluster1197,503.5
Area of Cluster1198,519.0
Area of Cluster1199,529.5
Area of Cluster1200,535.0
Area of Cluster1201,543.0
Area of Cluster1202,658.0
Area of Cluster1203,664.0
Area of Cluster1204,664.0
Area of Cluster1205,676.5
Area of Cluster1206,694.0
Area of Cluster1207,737.0
Area of Cluster1208,755.0
Area of Cluster1209,756.0
Area of Cluster1210,882.5
Area of Cluster1211,1508.0
Area of Cluster1212,1748.5
Area of Cluster1213,2939.5
Area of Cluster1214,3270.0
