exp13_13_1,Number of Total Clusters
Area of Cluster1069,195.5
Area of Cluster1070,198.0
Area of Cluster1071,198.5
Area of Cluster1072,200.0
Area of Cluster1073,204.5
Area of Cluster1074,213.0
Area of Cluster1075,215.0
Area of Cluster1076,217.0
Area of Cluster1077,218.0
Area of Cluster1078,219.0
Area of Cluster1079,220.5
Area of Cluster1080,225.0
Area of Cluster1081,225.0
Area of Cluster1082,227.0
Area of Cluster1083,231.5
Area of Cluster1084,242.0
Area of Cluster1085,244.0
Area of Cluster1086,246.0
Area of Cluster1087,247.5
Area of Cluster1088,248.0
Area of Cluster1089,248.5
Area of Cluster1090,249.0
Area of Cluster1091,253.0
Area of Cluster1092,260.5
Area of Cluster1093,264.0
Area of Cluster1094,266.5
Area of Cluster1095,266.5
Area of Cluster1096,270.0
Area of Cluster1097,271.0
Area of Cluster1098,289.0
Area of Cluster1099,289.0
Area of Cluster1100,289.5
Area of Cluster1101,301.5
Area of Cluster1102,302.5
Area of Cluster1103,304.5
Area of Cluster1104,311.0
Area of Cluster1105,320.0
Area of Cluster1106,322.5
Area of Cluster1107,324.0
Area of Cluster1108,325.5
Area of Cluster1109,339.5
Area of Cluster1110,347.5
Area of Cluster1111,354.0
Area of Cluster1112,364.0
Area of Cluster1113,366.5
Area of Cluster1114,370.0
Area of Cluster1115,378.0
Area of Cluster1116,379.0
Area of Cluster1117,391.0
Area of Cluster1118,397.5
Area of Cluster1119,404.5
Area of Cluster1120,407.0
Area of Cluster1121,425.5
Area of Cluster1122,440.0
Area of Cluster1123,444.5
Area of Cluster1124,454.0
Area of Cluster1125,455.0
Area of Cluster1126,459.0
Area of Cluster1127,464.0
Area of Cluster1128,466.0
Area of Cluster1129,475.5
Area of Cluster1130,478.0
Area of Cluster1131,479.0
Area of Cluster1132,526.0
Area of Cluster1133,556.5
Area of Cluster1134,560.5
Area of Cluster1135,585.0
Area of Cluster1136,602.0
Area of Cluster1137,650.5
Area of Cluster1138,669.5
Area of Cluster1139,682.5
Area of Cluster1140,699.0
Area of Cluster1141,818.0
Area of Cluster1142,907.0
Area of Cluster1143,948.0
Area of Cluster1144,1519.0
Area of Cluster1145,1797.5
Area of Cluster1146,2004.5
