exp6_6_1,Number of Total Clusters
Area of Cluster1069,132.0
Area of Cluster1070,132.5
Area of Cluster1071,132.5
Area of Cluster1072,133.0
Area of Cluster1073,133.0
Area of Cluster1074,134.0
Area of Cluster1075,134.5
Area of Cluster1076,135.0
Area of Cluster1077,135.5
Area of Cluster1078,135.5
Area of Cluster1079,136.5
Area of Cluster1080,137.0
Area of Cluster1081,137.5
Area of Cluster1082,137.5
Area of Cluster1083,139.5
Area of Cluster1084,140.0
Area of Cluster1085,140.5
Area of Cluster1086,141.5
Area of Cluster1087,142.0
Area of Cluster1088,142.5
Area of Cluster1089,145.0
Area of Cluster1090,145.5
Area of Cluster1091,146.0
Area of Cluster1092,146.5
Area of Cluster1093,150.0
Area of Cluster1094,151.0
Area of Cluster1095,153.5
Area of Cluster1096,155.5
Area of Cluster1097,156.0
Area of Cluster1098,156.5
Area of Cluster1099,159.5
Area of Cluster1100,160.0
Area of Cluster1101,161.0
Area of Cluster1102,164.0
Area of Cluster1103,164.5
Area of Cluster1104,166.0
Area of Cluster1105,168.5
Area of Cluster1106,169.5
Area of Cluster1107,173.0
Area of Cluster1108,175.5
Area of Cluster1109,177.0
Area of Cluster1110,178.5
Area of Cluster1111,184.5
Area of Cluster1112,187.0
Area of Cluster1113,187.0
Area of Cluster1114,188.0
Area of Cluster1115,189.0
Area of Cluster1116,189.0
Area of Cluster1117,190.0
Area of Cluster1118,191.5
Area of Cluster1119,191.5
Area of Cluster1120,198.0
Area of Cluster1121,200.0
Area of Cluster1122,204.5
Area of Cluster1123,205.5
Area of Cluster1124,206.5
Area of Cluster1125,207.0
Area of Cluster1126,207.5
Area of Cluster1127,209.0
Area of Cluster1128,211.5
Area of Cluster1129,216.0
Area of Cluster1130,216.0
Area of Cluster1131,219.0
Area of Cluster1132,220.0
Area of Cluster1133,221.0
Area of Cluster1134,223.5
Area of Cluster1135,226.5
Area of Cluster1136,227.0
Area of Cluster1137,228.0
Area of Cluster1138,229.5
Area of Cluster1139,231.0
Area of Cluster1140,233.0
Area of Cluster1141,237.5
Area of Cluster1142,251.5
Area of Cluster1143,253.5
Area of Cluster1144,254.5
Area of Cluster1145,254.5
Area of Cluster1146,260.0
Area of Cluster1147,265.0
Area of Cluster1148,269.0
Area of Cluster1149,269.0
Area of Cluster1150,269.5
Area of Cluster1151,272.0
Area of Cluster1152,274.5
Area of Cluster1153,274.5
Area of Cluster1154,279.5
Area of Cluster1155,292.5
Area of Cluster1156,293.0
Area of Cluster1157,294.5
Area of Cluster1158,307.5
Area of Cluster1159,317.5
Area of Cluster1160,325.5
Area of Cluster1161,328.0
Area of Cluster1162,330.5
Area of Cluster1163,331.0
Area of Cluster1164,352.0
Area of Cluster1165,352.0
Area of Cluster1166,356.5
Area of Cluster1167,366.5
Area of Cluster1168,371.5
Area of Cluster1169,376.0
Area of Cluster1170,383.0
Area of Cluster1171,407.0
Area of Cluster1172,416.5
Area of Cluster1173,425.5
Area of Cluster1174,431.0
Area of Cluster1175,432.5
Area of Cluster1176,437.0
Area of Cluster1177,462.0
Area of Cluster1178,511.5
Area of Cluster1179,517.5
Area of Cluster1180,568.5
Area of Cluster1181,633.5
Area of Cluster1182,686.0
Area of Cluster1183,896.0
Area of Cluster1184,917.5
Area of Cluster1185,926.0
Area of Cluster1186,995.0
Area of Cluster1187,1184.0
Area of Cluster1188,2700.0
