exp6_6_2,Number of Total Clusters
Area of Cluster1069,109.0
Area of Cluster1070,110.0
Area of Cluster1071,110.0
Area of Cluster1072,110.5
Area of Cluster1073,111.0
Area of Cluster1074,112.5
Area of Cluster1075,113.5
Area of Cluster1076,115.5
Area of Cluster1077,116.5
Area of Cluster1078,117.0
Area of Cluster1079,117.0
Area of Cluster1080,117.0
Area of Cluster1081,118.0
Area of Cluster1082,118.0
Area of Cluster1083,118.0
Area of Cluster1084,118.5
Area of Cluster1085,119.0
Area of Cluster1086,120.0
Area of Cluster1087,120.0
Area of Cluster1088,121.0
Area of Cluster1089,121.0
Area of Cluster1090,121.0
Area of Cluster1091,123.0
Area of Cluster1092,123.5
Area of Cluster1093,123.5
Area of Cluster1094,123.5
Area of Cluster1095,124.5
Area of Cluster1096,125.5
Area of Cluster1097,126.0
Area of Cluster1098,126.5
Area of Cluster1099,127.0
Area of Cluster1100,127.5
Area of Cluster1101,128.5
Area of Cluster1102,128.5
Area of Cluster1103,132.5
Area of Cluster1104,133.5
Area of Cluster1105,136.5
Area of Cluster1106,136.5
Area of Cluster1107,136.5
Area of Cluster1108,139.5
Area of Cluster1109,140.0
Area of Cluster1110,140.5
Area of Cluster1111,142.0
Area of Cluster1112,145.5
Area of Cluster1113,146.5
Area of Cluster1114,152.5
Area of Cluster1115,154.5
Area of Cluster1116,155.5
Area of Cluster1117,164.5
Area of Cluster1118,164.5
Area of Cluster1119,164.5
Area of Cluster1120,165.5
Area of Cluster1121,167.0
Area of Cluster1122,169.0
Area of Cluster1123,170.0
Area of Cluster1124,171.0
Area of Cluster1125,172.0
Area of Cluster1126,173.5
Area of Cluster1127,178.0
Area of Cluster1128,179.5
Area of Cluster1129,180.5
Area of Cluster1130,181.5
Area of Cluster1131,184.5
Area of Cluster1132,184.5
Area of Cluster1133,185.0
Area of Cluster1134,188.0
Area of Cluster1135,190.5
Area of Cluster1136,191.5
Area of Cluster1137,194.0
Area of Cluster1138,197.5
Area of Cluster1139,206.5
Area of Cluster1140,206.5
Area of Cluster1141,207.0
Area of Cluster1142,210.0
Area of Cluster1143,212.5
Area of Cluster1144,218.0
Area of Cluster1145,219.0
Area of Cluster1146,219.5
Area of Cluster1147,222.0
Area of Cluster1148,223.0
Area of Cluster1149,223.0
Area of Cluster1150,226.5
Area of Cluster1151,230.0
Area of Cluster1152,241.5
Area of Cluster1153,245.0
Area of Cluster1154,251.0
Area of Cluster1155,256.5
Area of Cluster1156,256.5
Area of Cluster1157,264.5
Area of Cluster1158,270.0
Area of Cluster1159,278.5
Area of Cluster1160,281.5
Area of Cluster1161,287.5
Area of Cluster1162,293.5
Area of Cluster1163,305.0
Area of Cluster1164,305.0
Area of Cluster1165,312.5
Area of Cluster1166,314.5
Area of Cluster1167,319.5
Area of Cluster1168,327.5
Area of Cluster1169,341.5
Area of Cluster1170,348.0
Area of Cluster1171,357.0
Area of Cluster1172,360.0
Area of Cluster1173,362.0
Area of Cluster1174,371.5
Area of Cluster1175,382.0
Area of Cluster1176,384.0
Area of Cluster1177,391.5
Area of Cluster1178,394.5
Area of Cluster1179,396.5
Area of Cluster1180,422.0
Area of Cluster1181,440.5
Area of Cluster1182,483.0
Area of Cluster1183,499.5
Area of Cluster1184,517.0
Area of Cluster1185,536.5
Area of Cluster1186,571.0
Area of Cluster1187,735.0
Area of Cluster1188,777.5
Area of Cluster1189,923.5
