exp12_12_1,Number of Total Clusters
Area of Cluster1069,210.5
Area of Cluster1070,212.0
Area of Cluster1071,216.5
Area of Cluster1072,218.0
Area of Cluster1073,218.5
Area of Cluster1074,221.5
Area of Cluster1075,223.5
Area of Cluster1076,228.0
Area of Cluster1077,229.0
Area of Cluster1078,230.0
Area of Cluster1079,232.0
Area of Cluster1080,232.0
Area of Cluster1081,232.0
Area of Cluster1082,232.5
Area of Cluster1083,233.5
Area of Cluster1084,234.5
Area of Cluster1085,242.0
Area of Cluster1086,244.0
Area of Cluster1087,245.5
Area of Cluster1088,249.0
Area of Cluster1089,249.0
Area of Cluster1090,253.0
Area of Cluster1091,253.5
Area of Cluster1092,253.5
Area of Cluster1093,254.5
Area of Cluster1094,259.0
Area of Cluster1095,261.0
Area of Cluster1096,261.5
Area of Cluster1097,262.0
Area of Cluster1098,268.0
Area of Cluster1099,270.5
Area of Cluster1100,271.0
Area of Cluster1101,272.5
Area of Cluster1102,281.5
Area of Cluster1103,286.5
Area of Cluster1104,289.0
Area of Cluster1105,293.0
Area of Cluster1106,294.5
Area of Cluster1107,314.5
Area of Cluster1108,317.0
Area of Cluster1109,317.0
Area of Cluster1110,322.5
Area of Cluster1111,329.5
Area of Cluster1112,331.5
Area of Cluster1113,335.5
Area of Cluster1114,340.5
Area of Cluster1115,348.5
Area of Cluster1116,374.5
Area of Cluster1117,401.5
Area of Cluster1118,404.0
Area of Cluster1119,408.0
Area of Cluster1120,434.5
Area of Cluster1121,478.0
Area of Cluster1122,490.5
Area of Cluster1123,491.0
Area of Cluster1124,495.5
Area of Cluster1125,499.0
Area of Cluster1126,503.5
Area of Cluster1127,518.5
Area of Cluster1128,524.0
Area of Cluster1129,529.5
Area of Cluster1130,540.5
Area of Cluster1131,553.0
Area of Cluster1132,554.0
Area of Cluster1133,585.5
Area of Cluster1134,594.5
Area of Cluster1135,598.0
Area of Cluster1136,611.5
Area of Cluster1137,633.5
Area of Cluster1138,638.5
Area of Cluster1139,663.0
Area of Cluster1140,740.5
Area of Cluster1141,787.5
Area of Cluster1142,805.5
Area of Cluster1143,950.5
Area of Cluster1144,964.0
Area of Cluster1145,1062.5
Area of Cluster1146,1118.5
Area of Cluster1147,1208.0
Area of Cluster1148,1246.0
Area of Cluster1149,1273.0
Area of Cluster1150,1724.0
