exp2_2_1,Number of Total Clusters
Area of Cluster1069,50.0
Area of Cluster1070,50.0
Area of Cluster1071,50.0
Area of Cluster1072,50.0
Area of Cluster1073,50.5
Area of Cluster1074,50.5
Area of Cluster1075,51.5
Area of Cluster1076,51.5
Area of Cluster1077,52.0
Area of Cluster1078,52.0
Area of Cluster1079,52.0
Area of Cluster1080,52.0
Area of Cluster1081,52.0
Area of Cluster1082,52.0
Area of Cluster1083,53.0
Area of Cluster1084,53.5
Area of Cluster1085,54.0
Area of Cluster1086,55.0
Area of Cluster1087,55.0
Area of Cluster1088,55.0
Area of Cluster1089,55.5
Area of Cluster1090,55.5
Area of Cluster1091,57.0
Area of Cluster1092,57.0
Area of Cluster1093,57.5
Area of Cluster1094,57.5
Area of Cluster1095,58.5
Area of Cluster1096,58.5
Area of Cluster1097,59.0
Area of Cluster1098,59.5
Area of Cluster1099,59.5
Area of Cluster1100,60.0
Area of Cluster1101,60.5
Area of Cluster1102,60.5
Area of Cluster1103,61.5
Area of Cluster1104,62.0
Area of Cluster1105,62.5
Area of Cluster1106,62.5
Area of Cluster1107,62.5
Area of Cluster1108,63.0
Area of Cluster1109,63.0
Area of Cluster1110,63.0
Area of Cluster1111,63.5
Area of Cluster1112,63.5
Area of Cluster1113,64.0
Area of Cluster1114,64.5
Area of Cluster1115,64.5
Area of Cluster1116,64.5
Area of Cluster1117,65.0
Area of Cluster1118,65.0
Area of Cluster1119,65.5
Area of Cluster1120,66.5
Area of Cluster1121,66.5
Area of Cluster1122,67.0
Area of Cluster1123,67.5
Area of Cluster1124,68.0
Area of Cluster1125,68.0
Area of Cluster1126,68.0
Area of Cluster1127,68.5
Area of Cluster1128,68.5
Area of Cluster1129,69.0
Area of Cluster1130,69.5
Area of Cluster1131,69.5
Area of Cluster1132,69.5
Area of Cluster1133,70.0
Area of Cluster1134,71.5
Area of Cluster1135,72.5
Area of Cluster1136,72.5
Area of Cluster1137,72.5
Area of Cluster1138,73.5
Area of Cluster1139,73.5
Area of Cluster1140,73.5
Area of Cluster1141,73.5
Area of Cluster1142,74.5
Area of Cluster1143,76.0
Area of Cluster1144,76.0
Area of Cluster1145,76.5
Area of Cluster1146,77.0
Area of Cluster1147,77.0
Area of Cluster1148,77.5
Area of Cluster1149,77.5
Area of Cluster1150,79.0
Area of Cluster1151,80.0
Area of Cluster1152,80.0
Area of Cluster1153,80.5
Area of Cluster1154,81.0
Area of Cluster1155,82.5
Area of Cluster1156,82.5
Area of Cluster1157,83.0
Area of Cluster1158,83.5
Area of Cluster1159,84.0
Area of Cluster1160,84.5
Area of Cluster1161,85.0
Area of Cluster1162,85.5
Area of Cluster1163,85.5
Area of Cluster1164,87.0
Area of Cluster1165,87.0
Area of Cluster1166,87.5
Area of Cluster1167,88.0
Area of Cluster1168,88.0
Area of Cluster1169,89.0
Area of Cluster1170,89.5
Area of Cluster1171,89.5
Area of Cluster1172,89.5
Area of Cluster1173,90.0
Area of Cluster1174,91.5
Area of Cluster1175,92.5
Area of Cluster1176,92.5
Area of Cluster1177,92.5
Area of Cluster1178,93.5
Area of Cluster1179,93.5
Area of Cluster1180,94.0
Area of Cluster1181,94.5
Area of Cluster1182,94.5
Area of Cluster1183,95.0
Area of Cluster1184,95.0
Area of Cluster1185,95.0
Area of Cluster1186,95.5
Area of Cluster1187,96.0
Area of Cluster1188,96.0
Area of Cluster1189,98.0
Area of Cluster1190,98.0
Area of Cluster1191,98.5
Area of Cluster1192,98.5
Area of Cluster1193,98.5
Area of Cluster1194,99.5
Area of Cluster1195,99.5
Area of Cluster1196,100.0
Area of Cluster1197,100.0
Area of Cluster1198,100.5
Area of Cluster1199,102.0
Area of Cluster1200,103.0
Area of Cluster1201,103.5
Area of Cluster1202,104.0
Area of Cluster1203,105.0
Area of Cluster1204,105.0
Area of Cluster1205,105.0
Area of Cluster1206,105.5
Area of Cluster1207,106.0
Area of Cluster1208,106.5
Area of Cluster1209,109.0
Area of Cluster1210,109.0
Area of Cluster1211,109.5
Area of Cluster1212,109.5
Area of Cluster1213,111.0
Area of Cluster1214,111.0
Area of Cluster1215,111.5
Area of Cluster1216,112.5
Area of Cluster1217,112.5
Area of Cluster1218,113.0
Area of Cluster1219,114.5
Area of Cluster1220,114.5
Area of Cluster1221,115.0
Area of Cluster1222,115.0
Area of Cluster1223,115.5
Area of Cluster1224,117.5
Area of Cluster1225,118.5
Area of Cluster1226,120.5
Area of Cluster1227,121.0
Area of Cluster1228,121.0
Area of Cluster1229,122.5
Area of Cluster1230,124.0
Area of Cluster1231,125.0
Area of Cluster1232,126.0
Area of Cluster1233,126.5
Area of Cluster1234,127.0
Area of Cluster1235,127.5
Area of Cluster1236,128.0
Area of Cluster1237,128.5
Area of Cluster1238,129.5
Area of Cluster1239,131.0
Area of Cluster1240,131.5
Area of Cluster1241,133.5
Area of Cluster1242,133.5
Area of Cluster1243,135.5
Area of Cluster1244,136.5
Area of Cluster1245,138.5
Area of Cluster1246,140.0
Area of Cluster1247,141.0
Area of Cluster1248,144.0
Area of Cluster1249,144.5
Area of Cluster1250,146.5
Area of Cluster1251,147.5
Area of Cluster1252,149.0
Area of Cluster1253,151.0
Area of Cluster1254,153.5
Area of Cluster1255,154.0
Area of Cluster1256,155.5
Area of Cluster1257,157.5
Area of Cluster1258,158.5
Area of Cluster1259,160.0
Area of Cluster1260,160.0
Area of Cluster1261,161.0
Area of Cluster1262,162.0
Area of Cluster1263,164.5
Area of Cluster1264,170.5
Area of Cluster1265,170.5
Area of Cluster1266,172.5
Area of Cluster1267,173.0
Area of Cluster1268,174.5
Area of Cluster1269,174.5
Area of Cluster1270,175.0
Area of Cluster1271,176.5
Area of Cluster1272,178.0
Area of Cluster1273,181.5
Area of Cluster1274,182.5
Area of Cluster1275,186.5
Area of Cluster1276,187.5
Area of Cluster1277,190.0
Area of Cluster1278,190.5
Area of Cluster1279,191.0
Area of Cluster1280,197.0
Area of Cluster1281,200.5
Area of Cluster1282,202.5
Area of Cluster1283,203.0
Area of Cluster1284,203.5
Area of Cluster1285,207.5
Area of Cluster1286,208.0
Area of Cluster1287,215.0
Area of Cluster1288,227.0
Area of Cluster1289,228.5
Area of Cluster1290,228.5
Area of Cluster1291,229.0
Area of Cluster1292,244.5
Area of Cluster1293,250.0
Area of Cluster1294,255.0
Area of Cluster1295,256.5
Area of Cluster1296,258.5
Area of Cluster1297,260.5
Area of Cluster1298,264.5
Area of Cluster1299,265.0
Area of Cluster1300,268.0
Area of Cluster1301,268.0
Area of Cluster1302,279.0
Area of Cluster1303,279.0
Area of Cluster1304,286.0
Area of Cluster1305,288.5
Area of Cluster1306,298.5
Area of Cluster1307,301.0
Area of Cluster1308,302.5
Area of Cluster1309,306.5
Area of Cluster1310,307.0
Area of Cluster1311,329.0
Area of Cluster1312,331.5
Area of Cluster1313,335.5
Area of Cluster1314,336.5
Area of Cluster1315,343.0
Area of Cluster1316,346.0
Area of Cluster1317,366.0
Area of Cluster1318,374.0
Area of Cluster1319,385.5
Area of Cluster1320,389.0
Area of Cluster1321,395.0
Area of Cluster1322,408.5
Area of Cluster1323,417.0
Area of Cluster1324,432.0
Area of Cluster1325,441.0
Area of Cluster1326,495.5
Area of Cluster1327,511.5
Area of Cluster1328,540.5
Area of Cluster1329,567.5
Area of Cluster1330,577.0
Area of Cluster1331,594.0
Area of Cluster1332,596.0
Area of Cluster1333,708.5
Area of Cluster1334,822.0
Area of Cluster1335,828.5
Area of Cluster1336,982.5
Area of Cluster1337,995.0
Area of Cluster1338,1051.0
Area of Cluster1339,1556.0
Area of Cluster1340,1697.5
