exp2_2_2,Number of Total Clusters
Area of Cluster1069,45.0
Area of Cluster1070,45.5
Area of Cluster1071,45.5
Area of Cluster1072,45.5
Area of Cluster1073,46.0
Area of Cluster1074,46.5
Area of Cluster1075,47.0
Area of Cluster1076,47.0
Area of Cluster1077,47.0
Area of Cluster1078,47.0
Area of Cluster1079,47.0
Area of Cluster1080,48.0
Area of Cluster1081,48.0
Area of Cluster1082,48.0
Area of Cluster1083,48.5
Area of Cluster1084,48.5
Area of Cluster1085,49.0
Area of Cluster1086,49.0
Area of Cluster1087,49.0
Area of Cluster1088,49.5
Area of Cluster1089,50.0
Area of Cluster1090,50.5
Area of Cluster1091,51.0
Area of Cluster1092,51.0
Area of Cluster1093,52.0
Area of Cluster1094,52.0
Area of Cluster1095,53.0
Area of Cluster1096,53.5
Area of Cluster1097,53.5
Area of Cluster1098,53.5
Area of Cluster1099,54.0
Area of Cluster1100,54.0
Area of Cluster1101,55.0
Area of Cluster1102,55.0
Area of Cluster1103,55.5
Area of Cluster1104,55.5
Area of Cluster1105,55.5
Area of Cluster1106,55.5
Area of Cluster1107,56.0
Area of Cluster1108,56.0
Area of Cluster1109,57.0
Area of Cluster1110,57.0
Area of Cluster1111,57.5
Area of Cluster1112,57.5
Area of Cluster1113,58.0
Area of Cluster1114,58.0
Area of Cluster1115,58.5
Area of Cluster1116,58.5
Area of Cluster1117,58.5
Area of Cluster1118,58.5
Area of Cluster1119,58.5
Area of Cluster1120,59.0
Area of Cluster1121,59.0
Area of Cluster1122,59.5
Area of Cluster1123,60.5
Area of Cluster1124,61.0
Area of Cluster1125,61.0
Area of Cluster1126,61.5
Area of Cluster1127,61.5
Area of Cluster1128,61.5
Area of Cluster1129,62.0
Area of Cluster1130,62.0
Area of Cluster1131,62.5
Area of Cluster1132,62.5
Area of Cluster1133,62.5
Area of Cluster1134,62.5
Area of Cluster1135,63.5
Area of Cluster1136,64.0
Area of Cluster1137,64.0
Area of Cluster1138,64.5
Area of Cluster1139,64.5
Area of Cluster1140,65.0
Area of Cluster1141,65.0
Area of Cluster1142,65.0
Area of Cluster1143,65.5
Area of Cluster1144,66.0
Area of Cluster1145,66.0
Area of Cluster1146,66.5
Area of Cluster1147,66.5
Area of Cluster1148,67.0
Area of Cluster1149,67.0
Area of Cluster1150,67.5
Area of Cluster1151,68.0
Area of Cluster1152,68.0
Area of Cluster1153,68.0
Area of Cluster1154,69.5
Area of Cluster1155,70.0
Area of Cluster1156,70.5
Area of Cluster1157,71.0
Area of Cluster1158,71.0
Area of Cluster1159,71.0
Area of Cluster1160,71.5
Area of Cluster1161,72.0
Area of Cluster1162,72.0
Area of Cluster1163,72.0
Area of Cluster1164,72.0
Area of Cluster1165,72.0
Area of Cluster1166,72.5
Area of Cluster1167,72.5
Area of Cluster1168,73.5
Area of Cluster1169,73.5
Area of Cluster1170,74.5
Area of Cluster1171,74.5
Area of Cluster1172,74.5
Area of Cluster1173,74.5
Area of Cluster1174,75.0
Area of Cluster1175,75.5
Area of Cluster1176,75.5
Area of Cluster1177,75.5
Area of Cluster1178,76.0
Area of Cluster1179,76.0
Area of Cluster1180,76.5
Area of Cluster1181,76.5
Area of Cluster1182,76.5
Area of Cluster1183,77.0
Area of Cluster1184,77.5
Area of Cluster1185,77.5
Area of Cluster1186,78.0
Area of Cluster1187,78.5
Area of Cluster1188,79.0
Area of Cluster1189,81.5
Area of Cluster1190,82.0
Area of Cluster1191,82.0
Area of Cluster1192,82.5
Area of Cluster1193,82.5
Area of Cluster1194,82.5
Area of Cluster1195,83.5
Area of Cluster1196,84.0
Area of Cluster1197,84.0
Area of Cluster1198,84.5
Area of Cluster1199,84.5
Area of Cluster1200,84.5
Area of Cluster1201,85.0
Area of Cluster1202,85.5
Area of Cluster1203,86.0
Area of Cluster1204,86.0
Area of Cluster1205,86.0
Area of Cluster1206,86.5
Area of Cluster1207,87.5
Area of Cluster1208,87.5
Area of Cluster1209,87.5
Area of Cluster1210,88.0
Area of Cluster1211,88.5
Area of Cluster1212,90.0
Area of Cluster1213,90.5
Area of Cluster1214,90.5
Area of Cluster1215,90.5
Area of Cluster1216,91.0
Area of Cluster1217,92.0
Area of Cluster1218,92.0
Area of Cluster1219,92.5
Area of Cluster1220,93.0
Area of Cluster1221,93.5
Area of Cluster1222,94.0
Area of Cluster1223,95.0
Area of Cluster1224,96.0
Area of Cluster1225,97.0
Area of Cluster1226,97.5
Area of Cluster1227,97.5
Area of Cluster1228,98.5
Area of Cluster1229,99.5
Area of Cluster1230,100.5
Area of Cluster1231,100.5
Area of Cluster1232,102.5
Area of Cluster1233,103.0
Area of Cluster1234,104.5
Area of Cluster1235,104.5
Area of Cluster1236,105.0
Area of Cluster1237,106.5
Area of Cluster1238,106.5
Area of Cluster1239,107.5
Area of Cluster1240,108.0
Area of Cluster1241,109.0
Area of Cluster1242,110.0
Area of Cluster1243,111.5
Area of Cluster1244,113.5
Area of Cluster1245,114.0
Area of Cluster1246,115.0
Area of Cluster1247,116.5
Area of Cluster1248,117.5
Area of Cluster1249,118.0
Area of Cluster1250,118.5
Area of Cluster1251,119.0
Area of Cluster1252,119.0
Area of Cluster1253,119.0
Area of Cluster1254,119.5
Area of Cluster1255,120.0
Area of Cluster1256,120.5
Area of Cluster1257,120.5
Area of Cluster1258,121.5
Area of Cluster1259,125.5
Area of Cluster1260,130.5
Area of Cluster1261,131.5
Area of Cluster1262,131.5
Area of Cluster1263,132.0
Area of Cluster1264,133.5
Area of Cluster1265,136.0
Area of Cluster1266,137.5
Area of Cluster1267,138.0
Area of Cluster1268,139.0
Area of Cluster1269,140.5
Area of Cluster1270,140.5
Area of Cluster1271,141.0
Area of Cluster1272,142.0
Area of Cluster1273,143.0
Area of Cluster1274,143.5
Area of Cluster1275,146.0
Area of Cluster1276,147.5
Area of Cluster1277,148.0
Area of Cluster1278,150.5
Area of Cluster1279,150.5
Area of Cluster1280,153.0
Area of Cluster1281,155.0
Area of Cluster1282,156.5
Area of Cluster1283,158.5
Area of Cluster1284,159.5
Area of Cluster1285,160.5
Area of Cluster1286,162.0
Area of Cluster1287,163.5
Area of Cluster1288,164.0
Area of Cluster1289,166.0
Area of Cluster1290,168.0
Area of Cluster1291,169.0
Area of Cluster1292,169.0
Area of Cluster1293,169.5
Area of Cluster1294,172.0
Area of Cluster1295,174.5
Area of Cluster1296,174.5
Area of Cluster1297,174.5
Area of Cluster1298,175.0
Area of Cluster1299,176.0
Area of Cluster1300,176.5
Area of Cluster1301,177.5
Area of Cluster1302,179.5
Area of Cluster1303,180.0
Area of Cluster1304,185.0
Area of Cluster1305,187.0
Area of Cluster1306,188.5
Area of Cluster1307,188.5
Area of Cluster1308,191.0
Area of Cluster1309,192.5
Area of Cluster1310,193.0
Area of Cluster1311,194.0
Area of Cluster1312,197.0
Area of Cluster1313,197.5
Area of Cluster1314,199.5
Area of Cluster1315,201.5
Area of Cluster1316,203.0
Area of Cluster1317,213.0
Area of Cluster1318,214.5
Area of Cluster1319,216.0
Area of Cluster1320,220.5
Area of Cluster1321,225.0
Area of Cluster1322,228.0
Area of Cluster1323,229.5
Area of Cluster1324,234.5
Area of Cluster1325,241.5
Area of Cluster1326,242.0
Area of Cluster1327,246.5
Area of Cluster1328,247.0
Area of Cluster1329,248.5
Area of Cluster1330,257.5
Area of Cluster1331,260.0
Area of Cluster1332,265.0
Area of Cluster1333,268.0
Area of Cluster1334,273.5
Area of Cluster1335,284.0
Area of Cluster1336,285.0
Area of Cluster1337,289.0
Area of Cluster1338,297.0
Area of Cluster1339,299.0
Area of Cluster1340,306.5
Area of Cluster1341,308.0
Area of Cluster1342,309.5
Area of Cluster1343,311.0
Area of Cluster1344,312.0
Area of Cluster1345,325.5
Area of Cluster1346,331.0
Area of Cluster1347,353.0
Area of Cluster1348,355.0
Area of Cluster1349,357.0
Area of Cluster1350,362.5
Area of Cluster1351,383.0
Area of Cluster1352,391.5
Area of Cluster1353,406.5
Area of Cluster1354,428.0
Area of Cluster1355,445.0
Area of Cluster1356,452.5
Area of Cluster1357,454.0
Area of Cluster1358,455.0
Area of Cluster1359,506.0
Area of Cluster1360,542.0
Area of Cluster1361,547.5
Area of Cluster1362,557.5
Area of Cluster1363,592.0
Area of Cluster1364,614.0
Area of Cluster1365,624.0
Area of Cluster1366,694.5
Area of Cluster1367,808.5
Area of Cluster1368,868.5
